"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","HEALTHEXP","TOT","PC_GDP","A","1996",7.839,
"DNK","HEALTHEXP","TOT","PC_GDP","A","1997",7.75,
"DNK","HEALTHEXP","TOT","PC_GDP","A","1998",7.552,
"DNK","HEALTHEXP","TOT","PC_GDP","A","1999",8.342,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2000",8.104,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2001",8.448,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2002",8.703,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2003",8.904,"B"
"DNK","HEALTHEXP","TOT","PC_GDP","A","2004",9.007,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2005",9.091,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2006",9.169,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2007",9.325,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2008",9.511,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2009",10.674,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2010",10.333,"B"
"DNK","HEALTHEXP","TOT","PC_GDP","A","2011",10.153,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2012",10.241,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2013",10.17,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2014",10.172,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2015",10.227,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2016",10.145,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2017",10.122,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2018",10.105,
"DNK","HEALTHEXP","TOT","PC_GDP","A","2019",10.031,"E"
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1970",47.384,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1971",52.174,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1972",55.676,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1973",60.32,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1974",64.527,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1975",69.731,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1976",67.804,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1977",75.239,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1978",81.634,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1979",83.891,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1980",94.489,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1981",104.416,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1982",115.765,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1983",129.986,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1984",140.475,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1985",156.907,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1986",177.228,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1987",189.44,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1988",190.53,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1989",201.03,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1990",234.925,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1991",230.622,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1992",247.231,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1993",274.06,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1994",292.939,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1995",287.236,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1996",303.045,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1997",318.816,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1998",331.523,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","1999",334.066,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2000",360.048,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2001",373.519,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2002",399.385,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2003",396.374,"B"
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2004",434.323,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2005",443.48,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2006",477.455,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2007",518.655,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2008",533.329,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2009",550.912,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2010",598.441,"B"
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2011",606.734,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2012",610.981,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2013",615.343,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2014",624.847,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2015",639.226,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2016",664.995,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2017",701.652,
"DNK","HEALTHEXP","OOPEXP","USD_CAP","A","2018",728.795,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1970",4.989,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1971",5.29,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1972",5.385,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1973",5.234,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1974",5.172,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1975",5.654,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1976",5.993,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1977",6.196,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1978",6.136,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1979",5.989,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1980",5.916,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1981",6.04,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1982",6.133,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1983",6.222,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1984",6.266,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1985",6.658,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1986",6.758,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1987",6.897,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1988",6.703,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1989",6.743,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1990",7.253,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1991",8.32,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1992",8.521,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1993",7.833,"B"
"FIN","HEALTHEXP","TOT","PC_GDP","A","1994",7.285,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1995",7.355,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1996",7.474,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1997",7.128,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1998",6.818,
"FIN","HEALTHEXP","TOT","PC_GDP","A","1999",6.798,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2000",7.139,"B"
"FIN","HEALTHEXP","TOT","PC_GDP","A","2001",7.281,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2002",7.598,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2003",7.906,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2004",8.032,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2005",8.261,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2006",8.259,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2007",8.06,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2008",8.333,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2009",9.142,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2010",9.114,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2011",9.193,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2012",9.554,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2013",9.774,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2014",9.735,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2015",9.645,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2016",9.378,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2017",9.182,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2018",9.039,
"FIN","HEALTHEXP","TOT","PC_GDP","A","2019",9.086,"E"
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1970",39.593,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1971",45.258,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1972",53.677,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1973",54.57,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1974",59.561,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1975",57.619,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1976",65.309,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1977",69.719,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1978",78.538,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1979",87.385,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1980",95.313,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1981",103.898,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1982",112.184,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1983",127.736,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1984",140.457,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1985",154.9,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1986",158.314,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1987",170.675,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1988",184.203,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1989",195.666,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1990",205.258,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1991",219.369,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1992",227.702,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1993",253.553,"B"
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1994",256.026,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1995",316.958,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1996",335.228,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1997",342.486,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1998",343.673,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","1999",376.409,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2000",442.136,"B"
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2001",453.979,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2002",460.307,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2003",467.191,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2004",496.839,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2005",508.563,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2006",522.248,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2007",574.783,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2008",607.319,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2009",608.44,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2010",651.019,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2011",660.685,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2012",668.527,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2013",707.357,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2014",705.818,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2015",752.003,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2016",790.849,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2017",817.67,
"FIN","HEALTHEXP","OOPEXP","USD_CAP","A","2018",798.338,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1970",5.201,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1975",6.156,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1980",6.759,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1985",7.671,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1990",7.997,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1991",8.221,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1992",8.446,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1993",8.857,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1994",8.841,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1995",9.884,"B"
"FRA","HEALTHEXP","TOT","PC_GDP","A","1996",9.886,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1997",9.761,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1998",9.659,
"FRA","HEALTHEXP","TOT","PC_GDP","A","1999",9.66,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2000",9.584,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2001",9.706,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2002",10.022,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2003",10.083,"B"
"FRA","HEALTHEXP","TOT","PC_GDP","A","2004",10.164,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2005",10.215,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2006",10.393,"B"
"FRA","HEALTHEXP","TOT","PC_GDP","A","2007",10.331,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2008",10.512,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2009",11.297,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2010",11.24,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2011",11.202,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2012",11.313,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2013",11.436,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2014",11.581,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2015",11.466,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2016",11.501,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2017",11.401,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2018",11.294,
"FRA","HEALTHEXP","TOT","PC_GDP","A","2019",11.186,"E"
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1970",34.621,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1975",56.124,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1980",86.217,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1985",147.11,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1990",170.418,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1991",187.45,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1992",193.987,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1993",203.937,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1994",206.074,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1995",164.193,"B"
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1996",163.236,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1997",165.128,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1998",169.508,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","1999",178.629,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2000",195.385,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2001",210.814,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2002",224.99,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2003",225.43,"B"
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2004",229.769,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2005",240.565,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2006",322.108,"B"
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2007",341.68,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2008",373.948,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2009",395.388,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2010",413.85,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2011",426.155,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2012",435.101,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2013",452.597,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2014",457.025,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2015",453.825,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2016",471.353,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2017",482.205,
"FRA","HEALTHEXP","OOPEXP","USD_CAP","A","2018",476.671,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1970",5.713,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1971",6.185,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1972",6.509,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1973",6.828,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1974",7.353,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1975",8.017,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1976",8.038,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1977",7.971,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1978",8.046,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1979",7.899,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1980",8.098,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1981",8.397,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1982",8.228,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1983",8.22,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1984",8.336,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1985",8.481,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1986",8.376,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1987",8.48,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1988",8.66,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1989",8.063,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1990",8.031,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1992",8.994,"B"
"DEU","HEALTHEXP","TOT","PC_GDP","A","1993",8.987,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1994",9.238,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1995",9.531,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1996",9.825,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1997",9.717,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1998",9.729,
"DEU","HEALTHEXP","TOT","PC_GDP","A","1999",9.807,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2000",9.888,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2001",9.92,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2002",10.184,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2003",10.402,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2004",10.146,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2005",10.311,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2006",10.18,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2007",10.051,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2008",10.251,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2009",11.238,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2010",11.097,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2011",10.776,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2012",10.847,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2013",10.992,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2014",11.016,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2015",11.164,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2016",11.233,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2017",11.374,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2018",11.471,
"DEU","HEALTHEXP","TOT","PC_GDP","A","2019",11.654,"P"
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1970",36.942,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1971",40.347,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1972",43.643,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1973",45.715,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1974",48.89,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1975",53.503,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1976",60.71,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1977",68.369,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1978",77.856,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1979",86.549,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1980",97.693,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1981",106.591,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1982",112.286,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1983",129.936,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1984",141.158,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1985",150.905,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1986",158.465,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1987",165.073,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1988",184.791,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1989",181.572,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1990",198.041,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1992",225.595,"B"
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1993",232.496,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1994",246.923,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1995",242.812,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1996",255.28,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1997",274.904,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1998",296.779,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","1999",314.897,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2000",351.988,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2001",365.741,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2002",403.305,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2003",423.097,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2004",470.919,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2005",479.461,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2006",511.91,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2007",534.876,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2008",552.496,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2009",572.833,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2010",610.287,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2011",632.265,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2012",665.385,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2013",652.449,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2014",662.845,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2015",686.293,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2016",729.713,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2017",760.514,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2018",778.403,
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2019",799.853,"P"
"GRC","HEALTHEXP","TOT","PC_GDP","A","1988",5.484,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1989",6.013,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1990",6.07,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1991",5.923,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1992",6.48,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1993",7.271,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1994",7.978,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1995",7.974,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1996",7.878,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1997",7.694,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1998",7.578,
"GRC","HEALTHEXP","TOT","PC_GDP","A","1999",7.762,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2000",7.243,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2001",7.988,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2002",8.234,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2003",8.449,"B"
"GRC","HEALTHEXP","TOT","PC_GDP","A","2004",8.094,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2005",8.565,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2006",8.259,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2007",8.398,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2008",8.828,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2009",9.407,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2010",9.516,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2011",9.028,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2012",8.792,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2013",8.319,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2014",7.85,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2015",8.017,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2016",8.215,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2017",7.965,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2018",7.715,
"GRC","HEALTHEXP","TOT","PC_GDP","A","2019",7.791,"E"
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2003",776.364,"B"
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2004",818.477,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2005",808.893,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2006",829.535,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2007",829.765,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2008",858.5,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2009",809.012,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2010",736.276,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2011",713.402,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2012",653.294,
"GRC","HEALTHEXP","OOPEXP","USD_CAP","A","2013",704.432,
